,ga4_page_path,ga4_sessions,path_split,domain,domainsub1,domainsub2,domainsub3,domainsub4
16405,https://impact.com/research-reports/pulse-report-modern-approaches-to-marketing-pars-rrt-imp-ev-nam-0324/?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-BUYINGSTAGE-WEBSITE_CONV-MOFU-DemoLP-20240808-NA_PRIMER%2BEarlyStage%2BNOTinCRM__AllDemoTYP_MOFU_20240808&utm_content=PulseReport2024LP_TOFU_checkboxbenefitsv2_ff633d_100marketprosreveal_image_20240808-fb-Facebook_Right_Column&fbclid=IwZXh0bgNhZW0BMAABHQB8r3mATLHGK5EFUx0hIQR8XUabIVynbJnHq8QVK4YzGVN5hznvFuYpcw_aem_EDyiiPOKy4DlYbVKpkpA9A,74.0,"['https:', '', 'impact.com', 'research-reports', 'pulse-report-modern-approaches-to-marketing-pars-rrt-imp-ev-nam-0324', '?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-BUYINGSTAGE-WEBSITE_CONV-MOFU-DemoLP-20240808-NA_PRIMER%2BEarlyStage%2BNOTinCRM__AllDemoTYP_MOFU_20240808&utm_content=PulseReport2024LP_TOFU_checkboxbenefitsv2_ff633d_100marketprosreveal_image_20240808-fb-Facebook_Right_Column&fbclid=IwZXh0bgNhZW0BMAABHQB8r3mATLHGK5EFUx0hIQR8XUabIVynbJnHq8QVK4YzGVN5hznvFuYpcw_aem_EDyiiPOKy4DlYbVKpkpA9A']",impact.com,research-reports,pulse-report-modern-approaches-to-marketing-pars-rrt-imp-ev-nam-0324,?utm_source=facebook&utm_medium=paid-social&utm_campaign=NA-Prospecting-PRIMER-BUYINGSTAGE-WEBSITE_CONV-MOFU-DemoLP-20240808-NA_PRIMER%2BEarlyStage%2BNOTinCRM__AllDemoTYP_MOFU_20240808&utm_content=PulseReport2024LP_TOFU_checkboxbenefitsv2_ff633d_100marketprosreveal_image_20240808-fb-Facebook_Right_Column&fbclid=IwZXh0bgNhZW0BMAABHQB8r3mATLHGK5EFUx0hIQR8XUabIVynbJnHq8QVK4YzGVN5hznvFuYpcw_aem_EDyiiPOKy4DlYbVKpkpA9A,
17000,https://impact.com/partnerships/discover-why-partnerships-take-center-stage-at-ticketmaster/,74.0,"['https:', '', 'impact.com', 'partnerships', 'discover-why-partnerships-take-center-stage-at-ticketmaster', '']",impact.com,partnerships,discover-why-partnerships-take-center-stage-at-ticketmaster,,
17462,https://impact.com/integrated-platform-prices/?utm_source=pxa.impact.com&utm_medium=owned-platform&utm_content=Fund-lp-100&utm_campaign=referral,74.0,"['https:', '', 'impact.com', 'integrated-platform-prices', '?utm_source=pxa.impact.com&utm_medium=owned-platform&utm_content=Fund-lp-100&utm_campaign=referral']",impact.com,integrated-platform-prices,?utm_source=pxa.impact.com&utm_medium=owned-platform&utm_content=Fund-lp-100&utm_campaign=referral,,
17463,https://impact.com/integrated-platform-prices/?irclickid=X5YW3VRIwxyKT-2QlLz023tAUks1JMy2A26Z1s0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,74.0,"['https:', '', 'impact.com', 'integrated-platform-prices', '?irclickid=X5YW3VRIwxyKT-2QlLz023tAUks1JMy2A26Z1s0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1']",impact.com,integrated-platform-prices,?irclickid=X5YW3VRIwxyKT-2QlLz023tAUks1JMy2A26Z1s0&sharedid=&irpid=56411&utm_source=impact.com&utm_medium=referral&utm_campaign=partner-program&irgwc=1,,
17474,https://impact.com/infographics/5-expert-insights-affiliate-influencer-strategies-affa-infl-inf-crb-ed-nam-emea/?utm_source=impact.com&utm_medium=reports&utm_content=ad-cta&utm_campaign=customer-journey-report,74.0,"['https:', '', 'impact.com', 'infographics', '5-expert-insights-affiliate-influencer-strategies-affa-infl-inf-crb-ed-nam-emea', '?utm_source=impact.com&utm_medium=reports&utm_content=ad-cta&utm_campaign=customer-journey-report']",impact.com,infographics,5-expert-insights-affiliate-influencer-strategies-affa-infl-inf-crb-ed-nam-emea,?utm_source=impact.com&utm_medium=reports&utm_content=ad-cta&utm_campaign=customer-journey-report,
17475,https://impact.com/influencer/the-rise-of-influencer-marketing-in-southeast-asia/,74.0,"['https:', '', 'impact.com', 'influencer', 'the-rise-of-influencer-marketing-in-southeast-asia', '']",impact.com,influencer,the-rise-of-influencer-marketing-in-southeast-asia,,
17483,https://impact.com/influencer/partnerships-in-action-discover-untold-treasures-in-seven-successful-influencer-stories/,74.0,"['https:', '', 'impact.com', 'influencer', 'partnerships-in-action-discover-untold-treasures-in-seven-successful-influencer-stories', '']",impact.com,influencer,partnerships-in-action-discover-untold-treasures-in-seven-successful-influencer-stories,,
17485,https://impact.com/influencer/navigating-influencer-marketing-compliance/?utm_source=chatgpt.com,74.0,"['https:', '', 'impact.com', 'influencer', 'navigating-influencer-marketing-compliance', '?utm_source=chatgpt.com']",impact.com,influencer,navigating-influencer-marketing-compliance,?utm_source=chatgpt.com,
17488,https://impact.com/influencer/landing-your-first-brand-partnership/,74.0,"['https:', '', 'impact.com', 'influencer', 'landing-your-first-brand-partnership', '']",impact.com,influencer,landing-your-first-brand-partnership,,
17492,https://impact.com/lp/convergence-whitepaper/?utm_source=go-to-millions&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper&hashed_user=cfd12edf191c0ec226cf786f6cf52e8d&utm_term=Go-To-Millions,74.0,"['https:', '', 'impact.com', 'lp', 'convergence-whitepaper', '?utm_source=go-to-millions&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper&hashed_user=cfd12edf191c0ec226cf786f6cf52e8d&utm_term=Go-To-Millions']",impact.com,lp,convergence-whitepaper,?utm_source=go-to-millions&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper&hashed_user=cfd12edf191c0ec226cf786f6cf52e8d&utm_term=Go-To-Millions,
17494,https://impact.com/lp/convergence-whitepaper/?utm_source=dtc&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper&hashed_user=86337746c1d346d6dff3c6673fc691b1&utm_term=Sharma,74.0,"['https:', '', 'impact.com', 'lp', 'convergence-whitepaper', '?utm_source=dtc&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper&hashed_user=86337746c1d346d6dff3c6673fc691b1&utm_term=Sharma']",impact.com,lp,convergence-whitepaper,?utm_source=dtc&utm_medium=paid-direct-buy&utm_content=newsletter-2024&utm_campaign=convergence-whitepaper&hashed_user=86337746c1d346d6dff3c6673fc691b1&utm_term=Sharma,
17497,https://impact.com/lp/convergence-strategy/,74.0,"['https:', '', 'impact.com', 'lp', 'convergence-strategy', '']",impact.com,lp,convergence-strategy,,
17502,https://impact.com/lp/affiliate-marketing-incrementality-guide/?utm_source=marketing-millennial&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook&hashed_user=97c36b3cc4eed4c4bcc720e513bb4463&utm_term=The%20Marketing%20Millennials,74.0,"['https:', '', 'impact.com', 'lp', 'affiliate-marketing-incrementality-guide', '?utm_source=marketing-millennial&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook&hashed_user=97c36b3cc4eed4c4bcc720e513bb4463&utm_term=The%20Marketing%20Millennials']",impact.com,lp,affiliate-marketing-incrementality-guide,?utm_source=marketing-millennial&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook&hashed_user=97c36b3cc4eed4c4bcc720e513bb4463&utm_term=The%20Marketing%20Millennials,
17503,https://impact.com/lp/affiliate-marketing-incrementality-guide/?utm_source=linkedin&utm_medium=partner-referral&utm_content=leejoh&utm_campaign=smpost-202502-incplaybook,74.0,"['https:', '', 'impact.com', 'lp', 'affiliate-marketing-incrementality-guide', '?utm_source=linkedin&utm_medium=partner-referral&utm_content=leejoh&utm_campaign=smpost-202502-incplaybook']",impact.com,lp,affiliate-marketing-incrementality-guide,?utm_source=linkedin&utm_medium=partner-referral&utm_content=leejoh&utm_campaign=smpost-202502-incplaybook,
17504,https://impact.com/lp/affiliate-marketing-incrementality-guide/?utm_source=linkedin&utm_medium=partner-referral&utm_content=ianmcg&utm_campaign=smpost-202502-incplaybook,74.0,"['https:', '', 'impact.com', 'lp', 'affiliate-marketing-incrementality-guide', '?utm_source=linkedin&utm_medium=partner-referral&utm_content=ianmcg&utm_campaign=smpost-202502-incplaybook']",impact.com,lp,affiliate-marketing-incrementality-guide,?utm_source=linkedin&utm_medium=partner-referral&utm_content=ianmcg&utm_campaign=smpost-202502-incplaybook,
17506,https://impact.com/lp/affiliate-marketing-incrementality-guide/?utm_source=linkedi%5B%E2%80%A6%5Dutm_content=toddtl022025&utm_campaign=emarketer-202502-research,74.0,"['https:', '', 'impact.com', 'lp', 'affiliate-marketing-incrementality-guide', '?utm_source=linkedi%5B%E2%80%A6%5Dutm_content=toddtl022025&utm_campaign=emarketer-202502-research']",impact.com,lp,affiliate-marketing-incrementality-guide,?utm_source=linkedi%5B%E2%80%A6%5Dutm_content=toddtl022025&utm_campaign=emarketer-202502-research,
17507,https://impact.com/lp/affiliate-marketing-incrementality-guide/?utm_source=dtc&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook&hashed_user=7e230b32f8a231c64899b4b816a13a8f&utm_term=Sharma,74.0,"['https:', '', 'impact.com', 'lp', 'affiliate-marketing-incrementality-guide', '?utm_source=dtc&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook&hashed_user=7e230b32f8a231c64899b4b816a13a8f&utm_term=Sharma']",impact.com,lp,affiliate-marketing-incrementality-guide,?utm_source=dtc&utm_medium=paid-direct-buy&utm_content=newsletter-2025&utm_campaign=incrememental-playbook&hashed_user=7e230b32f8a231c64899b4b816a13a8f&utm_term=Sharma,
17512,https://impact.com/lp/adweek-brands-creators-research-report/?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiNDdmNTM5MDktYjdkYy00ZTJhLThjODUtMTBiYTMyODhjOTE4IiwidmFyaWF0aW9uX2lkIjoiYzM0YzcyMTYtN2JmZS00MDQ2LTg5NGQtZTE3NmRlYWQzZTg4IiwiZXhwIjoxNzQzOTc1ODQ1LCJ2YXJpYWJsZV9vdmVycmlkZXMiOnt9fQ.3ihSPrdpRbEfkhI3zoSlslV00rchWamYsdPqGNu4mJY&preview=true,74.0,"['https:', '', 'impact.com', 'lp', 'adweek-brands-creators-research-report', '?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiNDdmNTM5MDktYjdkYy00ZTJhLThjODUtMTBiYTMyODhjOTE4IiwidmFyaWF0aW9uX2lkIjoiYzM0YzcyMTYtN2JmZS00MDQ2LTg5NGQtZTE3NmRlYWQzZTg4IiwiZXhwIjoxNzQzOTc1ODQ1LCJ2YXJpYWJsZV9vdmVycmlkZXMiOnt9fQ.3ihSPrdpRbEfkhI3zoSlslV00rchWamYsdPqGNu4mJY&preview=true']",impact.com,lp,adweek-brands-creators-research-report,?mutiny_preview=eyJhbGciOiJIUzI1NiJ9.eyJrZXkiOiI2NDAzZWJlMC1lMGIwLTRmYTUtYWViOS1mNzYwODM0ZTkyZWIiLCJpc3MiOiJmZDBmNTM1NjIwNmRlYjAxIiwiY29tcGFueV9pZCI6ImZkMGY1MzU2MjA2ZGViMDEiLCJleHBlcmllbmNlX2lkIjoiNDdmNTM5MDktYjdkYy00ZTJhLThjODUtMTBiYTMyODhjOTE4IiwidmFyaWF0aW9uX2lkIjoiYzM0YzcyMTYtN2JmZS00MDQ2LTg5NGQtZTE3NmRlYWQzZTg4IiwiZXhwIjoxNzQzOTc1ODQ1LCJ2YXJpYWJsZV9vdmVycmlkZXMiOnt9fQ.3ihSPrdpRbEfkhI3zoSlslV00rchWamYsdPqGNu4mJY&preview=true,
17513,https://impact.com/kits-worksheets/influencer-program-starter-kit-infl-kit-or-pak-crb-ed-nam-0322/?utm_source=chatgpt.com,74.0,"['https:', '', 'impact.com', 'kits-worksheets', 'influencer-program-starter-kit-infl-kit-or-pak-crb-ed-nam-0322', '?utm_source=chatgpt.com']",impact.com,kits-worksheets,influencer-program-starter-kit-infl-kit-or-pak-crb-ed-nam-0322,?utm_source=chatgpt.com,
17515,https://impact.com/kits-worksheets/affiliate-recruitment-worksheet-affa-wks-imp-ed-nam/,74.0,"['https:', '', 'impact.com', 'kits-worksheets', 'affiliate-recruitment-worksheet-affa-wks-imp-ed-nam', '']",impact.com,kits-worksheets,affiliate-recruitment-worksheet-affa-wks-imp-ed-nam,,
17518,https://impact.com/ja/get-started/,74.0,"['https:', '', 'impact.com', 'ja', 'get-started', '']",impact.com,ja,get-started,,
17520,https://impact.com/it/audit-affiliazione-impact-stratagem/,74.0,"['https:', '', 'impact.com', 'it', 'audit-affiliazione-impact-stratagem', '']",impact.com,it,audit-affiliazione-impact-stratagem,,
17521,https://impact.com/it/affiliate-marketing/,74.0,"['https:', '', 'impact.com', 'it', 'affiliate-marketing', '']",impact.com,it,affiliate-marketing,,
17528,https://impact.com/influencer/6-best-places-to-share-affiliate-links/?utm_source=instagram&utm_medium=brand-organic-social&utm_campaign=blog,74.0,"['https:', '', 'impact.com', 'influencer', '6-best-places-to-share-affiliate-links', '?utm_source=instagram&utm_medium=brand-organic-social&utm_campaign=blog']",impact.com,influencer,6-best-places-to-share-affiliate-links,?utm_source=instagram&utm_medium=brand-organic-social&utm_campaign=blog,
17539,https://impact.com/influencer/4-research-backed-ways-content-creators-can-increase-buyer-intent/,74.0,"['https:', '', 'impact.com', 'influencer', '4-research-backed-ways-content-creators-can-increase-buyer-intent', '']",impact.com,influencer,4-research-backed-ways-content-creators-can-increase-buyer-intent,,
17541,https://impact.com/influencer-marketing/?utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602220419&utm_content=426433360692&utm_term=influencer%20marketing%20platform-e&_bk=influencer%20marketing%20platform&_bm=e&_bn=g&gad_source=1&gclid=Cj0KCQjws-S-BhD2ARIsALssG0b7_Jljzhx4JJ_8PD7h5IQBJD2QIi5XaG2PqBpYq4fcW_Ed6L4a6JcaAi5jEALw_wcB,74.0,"['https:', '', 'impact.com', 'influencer-marketing', '?utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602220419&utm_content=426433360692&utm_term=influencer%20marketing%20platform-e&_bk=influencer%20marketing%20platform&_bm=e&_bn=g&gad_source=1&gclid=Cj0KCQjws-S-BhD2ARIsALssG0b7_Jljzhx4JJ_8PD7h5IQBJD2QIi5XaG2PqBpYq4fcW_Ed6L4a6JcaAi5jEALw_wcB']",impact.com,influencer-marketing,?utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602220419&utm_content=426433360692&utm_term=influencer%20marketing%20platform-e&_bk=influencer%20marketing%20platform&_bm=e&_bn=g&gad_source=1&gclid=Cj0KCQjws-S-BhD2ARIsALssG0b7_Jljzhx4JJ_8PD7h5IQBJD2QIi5XaG2PqBpYq4fcW_Ed6L4a6JcaAi5jEALw_wcB,,
17542,https://impact.com/influencer-marketing/?utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602219699&utm_content=426433359333&utm_term=%2Bfind%20%2Binfluencers-b&_bk=%2Bfind%20%2Binfluencers&_bm=b&_bn=g&gad_source=1&gbraid=0AAAAADkCDeNYOoNObgC9YUkGyaBRQgkQz&gclid=Cj0KCQjwlMfABhCWARIsADGXdy8PWL02jtU8-rc_KEOncqaqWXFCSUTAkYmtOWIwYEh1J25gY4B04G0aAicxEALw_wcB,74.0,"['https:', '', 'impact.com', 'influencer-marketing', '?utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602219699&utm_content=426433359333&utm_term=%2Bfind%20%2Binfluencers-b&_bk=%2Bfind%20%2Binfluencers&_bm=b&_bn=g&gad_source=1&gbraid=0AAAAADkCDeNYOoNObgC9YUkGyaBRQgkQz&gclid=Cj0KCQjwlMfABhCWARIsADGXdy8PWL02jtU8-rc_KEOncqaqWXFCSUTAkYmtOWIwYEh1J25gY4B04G0aAicxEALw_wcB']",impact.com,influencer-marketing,?utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602219699&utm_content=426433359333&utm_term=%2Bfind%20%2Binfluencers-b&_bk=%2Bfind%20%2Binfluencers&_bm=b&_bn=g&gad_source=1&gbraid=0AAAAADkCDeNYOoNObgC9YUkGyaBRQgkQz&gclid=Cj0KCQjwlMfABhCWARIsADGXdy8PWL02jtU8-rc_KEOncqaqWXFCSUTAkYmtOWIwYEh1J25gY4B04G0aAicxEALw_wcB,,
17543,https://impact.com/influencer-marketing/?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAqL28BhCrARIsACYJvkeh6NUsBgXwt1l4dGIGTK9QCCtPMcVl_JcAXuducqsLGjSk3DrWkg4aAkxsEALw_wcB,74.0,"['https:', '', 'impact.com', 'influencer-marketing', '?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAqL28BhCrARIsACYJvkeh6NUsBgXwt1l4dGIGTK9QCCtPMcVl_JcAXuducqsLGjSk3DrWkg4aAkxsEALw_wcB']",impact.com,influencer-marketing,?_gl=xxxxxxxxxxxxxxxxxx&gclid=Cj0KCQiAqL28BhCrARIsACYJvkeh6NUsBgXwt1l4dGIGTK9QCCtPMcVl_JcAXuducqsLGjSk3DrWkg4aAkxsEALw_wcB,,
17544,https://impact.com/influencer-marketing/?_bt=484978983273&_bk=%2Bfind%20%2Binstagram%20%2Binfluencer&_bm=b&_bn=g&utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602219659&utm_content=484978983273&utm_term=%2Bfind%20%2Binstagram%20%2Binfluencer-b&_bk=%2Bfind%20%2Binstagram%20%2Binfluencer&_bm=b&_bn=g&gad_source=1&gclid=EAIaIQobChMI0qz70KHjigMVfpJQBh1B1gRAEAAYAiAAEgJjaPD_BwE,74.0,"['https:', '', 'impact.com', 'influencer-marketing', '?_bt=484978983273&_bk=%2Bfind%20%2Binstagram%20%2Binfluencer&_bm=b&_bn=g&utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602219659&utm_content=484978983273&utm_term=%2Bfind%20%2Binstagram%20%2Binfluencer-b&_bk=%2Bfind%20%2Binstagram%20%2Binfluencer&_bm=b&_bn=g&gad_source=1&gclid=EAIaIQobChMI0qz70KHjigMVfpJQBh1B1gRAEAAYAiAAEgJjaPD_BwE']",impact.com,influencer-marketing,?_bt=484978983273&_bk=%2Bfind%20%2Binstagram%20%2Binfluencer&_bm=b&_bn=g&utm_source=google&utm_medium=cpc&utm_campaign=1850415287-99602219659&utm_content=484978983273&utm_term=%2Bfind%20%2Binstagram%20%2Binfluencer-b&_bk=%2Bfind%20%2Binstagram%20%2Binfluencer&_bm=b&_bn=g&gad_source=1&gclid=EAIaIQobChMI0qz70KHjigMVfpJQBh1B1gRAEAAYAiAAEgJjaPD_BwE,,
17546,https://impact.com/impact-com-creator-influencer-marketing-platform-training-course/,74.0,"['https:', '', 'impact.com', 'impact-com-creator-influencer-marketing-platform-training-course', '']",impact.com,impact-com-creator-influencer-marketing-platform-training-course,,,
17548,https://impact.com/get-started/?_gl=xxxxxxxxxxxxxxxxx&gclid=Cj0KCQiA7se8BhCAARIsAKnF3ryjvW0tNrEs0iE7iPWWOJdSq1l6s3TZrvoi421eba8NtY79wetSsUoaAmAJEALw_wcB,74.0,"['https:', '', 'impact.com', 'get-started', '?_gl=xxxxxxxxxxxxxxxxx&gclid=Cj0KCQiA7se8BhCAARIsAKnF3ryjvW0tNrEs0iE7iPWWOJdSq1l6s3TZrvoi421eba8NtY79wetSsUoaAmAJEALw_wcB']",impact.com,get-started,?_gl=xxxxxxxxxxxxxxxxx&gclid=Cj0KCQiA7se8BhCAARIsAKnF3ryjvW0tNrEs0iE7iPWWOJdSq1l6s3TZrvoi421eba8NtY79wetSsUoaAmAJEALw_wcB,,
17552,https://impact.com/fr/influenceurs/les-tendances-du-marketing-d-influence-a-surveiller-en-2023/,74.0,"['https:', '', 'impact.com', 'fr', 'influenceurs', 'les-tendances-du-marketing-d-influence-a-surveiller-en-2023', '']",impact.com,fr,influenceurs,les-tendances-du-marketing-d-influence-a-surveiller-en-2023,
17553,https://impact.com/fr/demander-une-demo-pour-les-marques/,74.0,"['https:', '', 'impact.com', 'fr', 'demander-une-demo-pour-les-marques', '']",impact.com,fr,demander-une-demo-pour-les-marques,,
17559,https://impact.com/influencer/higher-paying-brand-sponsorships-for-creators/,74.0,"['https:', '', 'impact.com', 'influencer', 'higher-paying-brand-sponsorships-for-creators', '']",impact.com,influencer,higher-paying-brand-sponsorships-for-creators,,
17560,https://impact.com/influencer/influencer-marketing-in-southeast-asia/,74.0,"['https:', '', 'impact.com', 'influencer', 'influencer-marketing-in-southeast-asia', '']",impact.com,influencer,influencer-marketing-in-southeast-asia,,
17561,https://impact.com/influencer/influencer-marketing-ecommerce-trends/,74.0,"['https:', '', 'impact.com', 'influencer', 'influencer-marketing-ecommerce-trends', '']",impact.com,influencer,influencer-marketing-ecommerce-trends,,
17562,https://impact.com/influencer/influencer-affiliate-marketing-strategy-boost-roi/?utm_medium=owned-email-send&utm_source=mkto&utm_campaign=newsletter-20250211-pc&mkt_tok=MjgwLVhRUC05OTQAAAGYlPU4v8jBzwLiN6Ix2fyJho8qw6_ipMJcK-iHHkoVQKX-_EE-3GVyDCzRMZtPHVQJvhpEwFeRn9UQT-2tSKHjgssJO0RTM8L446b45RvNyuA3QAmOBlt-TZsh,74.0,"['https:', '', 'impact.com', 'influencer', 'influencer-affiliate-marketing-strategy-boost-roi', '?utm_medium=owned-email-send&utm_source=mkto&utm_campaign=newsletter-20250211-pc&mkt_tok=MjgwLVhRUC05OTQAAAGYlPU4v8jBzwLiN6Ix2fyJho8qw6_ipMJcK-iHHkoVQKX-_EE-3GVyDCzRMZtPHVQJvhpEwFeRn9UQT-2tSKHjgssJO0RTM8L446b45RvNyuA3QAmOBlt-TZsh']",impact.com,influencer,influencer-affiliate-marketing-strategy-boost-roi,?utm_medium=owned-email-send&utm_source=mkto&utm_campaign=newsletter-20250211-pc&mkt_tok=MjgwLVhRUC05OTQAAAGYlPU4v8jBzwLiN6Ix2fyJho8qw6_ipMJcK-iHHkoVQKX-_EE-3GVyDCzRMZtPHVQJvhpEwFeRn9UQT-2tSKHjgssJO0RTM8L446b45RvNyuA3QAmOBlt-TZsh,
17564,https://impact.com/influencer/how-to-use-creators-as-affiliates-to-drive-results/,74.0,"['https:', '', 'impact.com', 'influencer', 'how-to-use-creators-as-affiliates-to-drive-results', '']",impact.com,influencer,how-to-use-creators-as-affiliates-to-drive-results,,
17567,https://impact.com/influencer/how-publishers-negotiate-commissions-with-brands/,74.0,"['https:', '', 'impact.com', 'influencer', 'how-publishers-negotiate-commissions-with-brands', '']",impact.com,influencer,how-publishers-negotiate-commissions-with-brands,,
17569,https://impact.com/influencer/how-much-do-influencers-charge-per-post/?utm_source=chatgpt.com,74.0,"['https:', '', 'impact.com', 'influencer', 'how-much-do-influencers-charge-per-post', '?utm_source=chatgpt.com']",impact.com,influencer,how-much-do-influencers-charge-per-post,?utm_source=chatgpt.com,
17572,https://impact.com/influencer/how-influencer-couple-brand-partnerships-can-amplify-your-reach/,74.0,"['https:', '', 'impact.com', 'influencer', 'how-influencer-couple-brand-partnerships-can-amplify-your-reach', '']",impact.com,influencer,how-influencer-couple-brand-partnerships-can-amplify-your-reach,,
17573,https://impact.com/influencer/essential-tools-influencers-brand-partnerships/?utm_content=body-middle-middle_cta-button_see-the-features_essential-tools-for-influencers%3Futm_content%3Dbody-middle-middle_cta-button_see-the-features_essential-tools-for-influencers&utm_source=newsletter&utm_term=global_creators_newsletter_creators&utm_medium=email&utm_id=1428636&utm_campaign=14-04-25_global_creators_newsletter_publisher-campaign_creator-finances,74.0,"['https:', '', 'impact.com', 'influencer', 'essential-tools-influencers-brand-partnerships', '?utm_content=body-middle-middle_cta-button_see-the-features_essential-tools-for-influencers%3Futm_content%3Dbody-middle-middle_cta-button_see-the-features_essential-tools-for-influencers&utm_source=newsletter&utm_term=global_creators_newsletter_creators&utm_medium=email&utm_id=1428636&utm_campaign=14-04-25_global_creators_newsletter_publisher-campaign_creator-finances']",impact.com,influencer,essential-tools-influencers-brand-partnerships,?utm_content=body-middle-middle_cta-button_see-the-features_essential-tools-for-influencers%3Futm_content%3Dbody-middle-middle_cta-button_see-the-features_essential-tools-for-influencers&utm_source=newsletter&utm_term=global_creators_newsletter_creators&utm_medium=email&utm_id=1428636&utm_campaign=14-04-25_global_creators_newsletter_publisher-campaign_creator-finances,
